iter	F1	Logloss
885	0.6635861015	0.4091162587
886	0.6638805004	0.4090092311
887	0.6640728893	0.4089521648
888	0.664018763	0.4088944976
889	0.6639885687	0.4088376843
890	0.6640489519	0.4087607964
891	0.6641328373	0.4087121048
892	0.6641447043	0.4086675549
893	0.6643486074	0.4086017309
894	0.6645227936	0.4085294291
895	0.6646606546	0.4084847376
896	0.6647923254	0.4084097062
897	0.6647443498	0.408351814
898	0.6647682869	0.4082989554
899	0.6649779023	0.4082773428
900	0.6649958679	0.4082311435
901	0.665013878	0.4081549915
902	0.6650437907	0.4081237642
903	0.665037773	0.4080876193
904	0.6651577614	0.4080061941
905	0.6654633297	0.4079452643
906	0.6656667894	0.4079131279
907	0.6657386869	0.4078643688
908	0.6658404282	0.407828998
909	0.6658165327	0.4077562947
910	0.6658344933	0.4076980326
911	0.6658524758	0.4076712101
912	0.6658763942	0.4076465441
913	0.6658763516	0.4075719277
914	0.6659303161	0.407536825
915	0.6660322476	0.4074665643
916	0.6660980887	0.4074086711
917	0.6662058565	0.4073513087
918	0.6662297672	0.4073059943
919	0.6663495283	0.4072196296
920	0.6661580166	0.4071800632
921	0.6663435388	0.4071126206
922	0.6664333091	0.407081583
923	0.6664273277	0.4070552217
924	0.66660684	0.4069587958
925	0.6665529776	0.4068930473
926	0.666588871	0.4068375693
927	0.6668282045	0.4067757365
928	0.6667803241	0.4066928397
929	0.6670494612	0.40662844
930	0.6671331808	0.4065133746
931	0.6672826604	0.4064482193
932	0.6674858511	0.4063718354
933	0.6675457008	0.4063484899
934	0.6677428902	0.4062992914
935	0.6678922448	0.4062347836
936	0.6680655691	0.4061574809
937	0.6683165653	0.4060971093
938	0.6683283721	0.4060342324
939	0.6682508227	0.405975928
940	0.6683164322	0.4059381695
941	0.6683343196	0.4059102218
942	0.6683821222	0.4058111008
943	0.6686032959	0.4057487235
944	0.668650936	0.4056960007
945	0.668794091	0.4056274061
946	0.6688596884	0.4055907683
947	0.6689733063	0.4055575902
948	0.6690806102	0.405513642
949	0.669164105	0.4054463082
950	0.6692357327	0.4053991277
951	0.6692656522	0.4053525465
952	0.6694144528	0.4053056351
953	0.6692472425	0.4052540668
954	0.6692233941	0.4052278035
955	0.6692650933	0.4051723074
956	0.6692593754	0.4051108203
957	0.6693189251	0.4050533576
958	0.6692947954	0.4050196615
959	0.6695693463	0.4049413355
960	0.6697479443	0.4048917133
961	0.6696109434	0.4048301962
962	0.6699209129	0.4047883522
963	0.6698969128	0.4047613038
964	0.6699624744	0.4047050658
965	0.6698139406	0.4046806603
966	0.6698616025	0.4046554876
967	0.6702551656	0.4045682914
968	0.6701954252	0.40447955
969	0.6703624428	0.4044127502
970	0.6704878245	0.4043523099
971	0.6705353465	0.4043186849
972	0.6705413514	0.4042658459
973	0.670565372	0.4042099515
974	0.6706906434	0.4041433078
975	0.6707025478	0.4040907919
976	0.6707859836	0.4040470595
977	0.6709646225	0.4039849621
978	0.670970746	0.403959498
979	0.6709469443	0.4039239174
980	0.6711505566	0.4038516986
981	0.6712756907	0.4037726073
982	0.6712518919	0.4037471288
983	0.6713593581	0.4037055229
984	0.671352968	0.4036770125
985	0.6713953072	0.4036306995
986	0.6714725794	0.4035529128
987	0.6714908785	0.4035186814
988	0.6715511528	0.4034654582
989	0.671574818	0.4034119742
990	0.6715627883	0.4033595202
991	0.6716766837	0.4033152733
992	0.6715813612	0.4032603211
993	0.6716706675	0.4032330936
994	0.6718026355	0.4031751988
995	0.671790875	0.40313393
996	0.6717795259	0.4030791192
997	0.6718866183	0.4030026843
998	0.671934351	0.4029339846
999	0.6720778348	0.4028863805
1000	0.6722144092	0.4028038857
1001	0.6722022178	0.4027326637
1002	0.6722737248	0.4026696007
1003	0.6723923304	0.4026217255
1004	0.6724344851	0.4025775851
1005	0.6725348329	0.4025372529
1006	0.6726543331	0.4024877469
1007	0.672779698	0.4024060963
1008	0.6729224681	0.4023316174
1009	0.6730059812	0.4022627951
1010	0.6729623424	0.4021784212
1011	0.6730100706	0.4021570717
1012	0.6729499458	0.40207836
1013	0.6732007991	0.4020221052
1014	0.673218189	0.40195603
1015	0.6734257028	0.4018649486
1016	0.6736934484	0.4017700428
1017	0.6737175813	0.4017455659
1018	0.6737543552	0.4016658996
1019	0.6738375009	0.4016090908
1020	0.673849764	0.4015695082
1021	0.67380206	0.4015057466
1022	0.6739399151	0.4014426373
1023	0.6739103173	0.4014171748
1024	0.6738988274	0.4013787598
1025	0.6740002867	0.4013283968
1026	0.6741721973	0.4012803436
1027	0.6742253269	0.4012407005
1028	0.6742732272	0.4011920907
1029	0.6742734316	0.4011473481
1030	0.6743454935	0.4011243617
1031	0.6743682052	0.4010945238
1032	0.6744756685	0.4010597667
1033	0.6744167301	0.4009900195
1034	0.6744937893	0.4009771524
1035	0.6745718994	0.4009328696
1036	0.6746733299	0.4008738419
1037	0.674714548	0.4008452784
1038	0.6748269594	0.400761593
1039	0.6750118641	0.4007087302
1040	0.6750172354	0.4006316491
1041	0.6750944545	0.4005635638
1042	0.6752435181	0.4005095368
1043	0.675207936	0.4004512088
1044	0.6752437485	0.4003912966
1045	0.6753562988	0.4003547793
1046	0.675410247	0.4003140773
1047	0.6753207223	0.4002810373
1048	0.6755481543	0.4002064465
1049	0.6755955845	0.4001775825
1050	0.6756132498	0.4001407438
1051	0.675714388	0.4000988928
1052	0.6757676126	0.4000632352
1053	0.6758856488	0.3999882156
1054	0.6759275006	0.3999579965
1055	0.6761042308	0.3999137241
1056	0.6760205451	0.3998174057
1057	0.6761218737	0.3997839476
1058	0.6762584778	0.3997107905
1059	0.6763176966	0.3996481112
1060	0.6762100743	0.3996035693
1061	0.67638244	0.39956359
1062	0.6765305757	0.3995251245
1063	0.676625549	0.3994446424
1064	0.6766852726	0.3994196182
1065	0.6768619876	0.3993449605
1066	0.6771107177	0.399291165
1067	0.6771456417	0.3992326285
1068	0.6770683381	0.3991606876
1069	0.6770917154	0.3991190543
1070	0.6771692968	0.3990718019
1071	0.67718056	0.3990213791
1072	0.6771687334	0.3989928807
1073	0.6771508525	0.3989551321
1074	0.6772633405	0.3989029418
1075	0.6771321294	0.3988682576
1076	0.6773948415	0.3987831573
1077	0.6775364262	0.3987240368
1078	0.6776018807	0.3987056981
1079	0.6777912838	0.398653362
1080	0.6777973419	0.3985956831
1081	0.6778215751	0.3985643913
1082	0.6779706466	0.3985295838
1083	0.6779300419	0.3984838325
1084	0.6780248856	0.3984395795
1085	0.6780548851	0.3984107436
1086	0.6780318607	0.3983627871
1087	0.678120335	0.3983112447
1088	0.6781675978	0.3982471389
